,Chandigarh,Delhi,HARYANA,HIMACHAL PRADESH,Jammu & Kashmir,Ladakh,PUNJAB,RAJASTHAN,UTTAR PRADESH,Uttarakhand,Northern Region,Chhattisgarh,GUJARAT,MADHYA PRADESH,MAHARASHTRA,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,ANDHRA PRADESH,TELANGANA,KARNATAKA,Kerala,Tamil Nadu,Puducherry,Southern Region,BIHAR,Jharkhand,ORISSA,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.39,0.0,0.0,28.39,0.0,34.23,4.5,4.1,0.0,0.0,0.0,42.83,8.72,0.13,6.51,0.06,5.0600000000000000,0.0,20.480000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,10.7,0.0,17.4,2.8,6.6,0.0,0.0,0.0,26.8,5.27,0.35,5.93,0.06,5.34,0.0,16.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,4.1,0.0,12.451,2.9,8.2,0.0,0.0,0.0,23.551,6.64,0.55,7.82,0.19,14.16,0.0,29.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.011
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,3.58,0.0,15.0,1.5,7.6,0.0,0.0,0.0,24.1,2.95,0.31,7.85,0.26,30.95,0.0,42.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.370000000000000,0.0,0.0,6.370000000000000,0.0,8.26,1.1,7.0,0.0,0.0,0.0,16.36,8.05,0.11,14.25,0.49,49.38,0.0,72.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.01
2021-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,17.1,0.0,8.380000000000000,2.5,7.5,0.0,0.0,0.0,18.38,13.9,0.44,11.98,0.62,66.51,0.0,93.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.93
2021-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,0.0,0.0,27.09,0.0,10.75,5.1,4.0,0.0,0.0,0.0,19.85,11.15,0.26,8.47,0.56,77.37,0.0,97.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.75
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,11.79,0.0,9.92,3.7,3.3,0.0,0.0,0.0,16.92,5.0,0.12,5.83,0.46,75.43,0.0,86.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.55
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,3.4,0.0,5.15,2.0,2.1,0.0,0.0,0.0,9.25,4.54,0.18,3.22,0.73,87.87000000000000,0.0,96.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.19
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,3.45,0.0,13.51,3.7,3.6,0.0,0.0,0.0,20.81,3.67,0.22,3.67,0.48,76.84,0.0,84.88000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.14
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,2.33,0.0,24.72,9.3,5.3,0.0,0.0,0.0,39.32000000000000,2.11,0.35,3.89,0.37,53.28,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.65
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,1.96,0.0,16.332,5.3,7.0,0.0,0.0,0.0,28.632,3.2,0.64,5.02,0.29,34.25,0.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.992
2021-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,1.95,0.0,7.6,6.2,5.0,0.0,0.0,0.0,18.8,1.19,0.2,4.7,0.66,30.01,0.0,36.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.51
2021-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0200000000000000,0.0,0.0,7.0200000000000000,0.0,38.47,5.6,12.1,0.0,0.0,0.0,56.17,7.46,0.15,14.7,0.44,57.72,0.0,80.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.66
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.0,0.0,8.24,0.0,57.96,5.1,25.9,0.0,0.0,0.0,88.96000000000000,21.84,0.84,26.58,0.53,77.83,0.0,127.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.82
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,2.09,0.0,27.26,6.3,10.9,0.0,0.0,0.0,44.46,12.4,0.4,12.43,0.29,25.26,0.0,50.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.33
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,0.0,16.93,0.0,15.23,5.3,8.7,0.0,0.0,0.0,29.23,7.03,0.34,6.72,0.03,5.110000000000000,0.0,19.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.39000000000000
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,0.0,0.0,36.25,0.0,18.99,4.3,8.9,0.0,0.0,0.0,32.190000000000000,2.99,0.28,10.14,0.24,2.03,0.0,15.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.12
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.190000000000000,0.0,0.0,48.190000000000000,0.0,37.85,4.7,5.4,0.0,0.0,0.0,47.95,4.38,0.21,8.73,0.03,2.3600000000000000,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.85000000000000
2021-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.19,0.0,0.0,29.19,0.0,53.05,4.9,3.5,0.0,0.0,0.0,61.45,4.85,0.34,8.59,0.03,4.7,0.0,18.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.15
2021-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,0.0,0.0,10.88,0.0,29.93,2.5,5.8,0.0,0.0,0.0,38.23,2.48,0.22,5.89,0.15,14.36,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.21000000000000
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,13.51,0.0,6.9,2.0,7.6,0.0,0.0,0.0,16.5,2.91,0.57,8.78,0.03,3.24,0.0,15.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,3.91,0.0,16.41,3.5,8.3,0.0,0.0,0.0,28.21,4.61,0.65,19.47,0.02,1.83,0.0,26.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,11.76,0.0,35.35,11.5,14.8,0.0,0.0,0.0,61.650000000000000,5.61,0.96,25.65,0.03,12.11,0.0,44.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.77
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,0.0,6.41,0.0,30.35,9.3,20.4,0.0,0.0,0.0,60.05,3.67,0.88,19.02,0.02,3.89,0.0,27.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,3.6,0.0,23.54,7.2,19.3,0.0,0.0,0.0,50.04,6.37,1.22,21.79,0.02,1.04,0.0,30.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.08
2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,1.62,0.0,27.53,6.4,18.1,0.0,0.0,0.0,52.03,4.9,0.82,18.51,0.13,6.15,0.0,30.510000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.16
2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,5.24,0.0,14.77,2.5,10.5,0.0,0.0,0.0,27.77,4.59,0.49,12.0,0.09,4.530000000000000,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.71
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61,0.0,0.0,22.61,0.0,11.019000000000000,2.3,8.1,0.0,0.0,0.0,21.419,7.02,0.83,17.37,0.06,3.14,0.0,28.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.449
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.950000000000000,0.0,0.0,8.950000000000000,0.0,17.39,4.2,13.6,0.0,0.0,0.0,35.19,14.66,0.84,21.87,0.29,9.1,0.0,46.760000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,0.0,8.41,0.0,29.93,6.9,11.0,0.0,0.0,0.0,47.83,6.7,0.51,16.24,0.07,3.52,0.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28
2021-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,5.67,0.0,34.910000000000000,11.1,9.7,0.0,0.0,0.0,55.71000000000000,6.48,0.46,13.92,0.13,11.55,0.0,32.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.92000000000000
2021-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,1.97,0.0,45.68,7.3,13.6,0.0,0.0,0.0,66.58,4.31,0.67,10.43,0.08,3.09,0.0,18.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.13
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.76,0.0,54.19,7.6,14.5,0.0,0.0,0.0,76.29000000000000,2.48,0.6,11.82,0.03,4.04,0.0,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.02
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,1.81,0.0,28.39,8.4,20.9,0.0,0.0,0.0,57.69,4.34,0.99,17.46,0.06,5.17,0.0,28.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.52
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,1.81,0.0,28.39,8.4,20.9,0.0,0.0,0.0,57.69,4.34,0.99,17.46,0.06,5.17,0.0,28.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.52
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,3.06,0.0,25.79,11.9,29.7,0.0,0.0,0.0,67.39,14.28,1.55,19.22,0.15,23.27,0.0,58.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.92000000000000
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0.0,0.0,5.42,0.0,37.28,17.1,19.5,0.0,0.0,0.0,73.88,18.99,0.92,19.68,0.38,44.23,0.0,84.20000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.5
2021-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.390000000000000,0.0,0.0,7.390000000000000,0.0,41.58,19.5,11.4,0.0,0.0,0.0,72.48,8.64,0.52,9.34,0.23,23.630000000000000,0.0,42.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.23
2021-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,3.62,0.0,32.89,11.9,7.3,0.0,0.0,0.0,52.09,6.12,0.6,8.72,0.29,24.93,0.0,40.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.37
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,40.61,12.7,7.7,0.0,0.0,0.0,61.010000000000000,6.65,0.57,11.79,0.23,29.34,0.0,48.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.59
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,11.88,0.0,78.37,18.1,20.7,0.0,0.0,0.0,117.17,10.19,1.08,11.79,0.13,10.420000000000000,0.0,33.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.66000000000000
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,0.0,0.0,21.03,0.0,64.97,18.4,13.8,0.0,0.0,0.0,97.17,10.2,1.08,16.13,0.02,3.88,0.0,31.310000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.51
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.670000000000000,0.0,0.0,16.670000000000000,0.0,32.38,11.9,10.5,0.0,0.0,0.0,54.78,27.67,1.38,16.56,0.38,51.1,0.0,97.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.54000000000000
2021-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,0.0,12.04,0.0,52.25,6.2,1.7,0.0,0.0,0.0,60.150000000000000,2.67,0.16,2.6,0.07,13.63,0.0,19.130000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.32
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,1.82,0.0,14.73,2.5,2.8,0.0,0.0,0.0,20.03,4.17,0.33,4.1,0.03,2.5700000000000000,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.05
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,4.51,0.0,7.548,2.0,6.0,0.0,0.0,0.0,15.548,8.69,0.44,11.47,0.05,3.98,0.0,24.630000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.688
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,3.78,0.0,5.0200000000000000,3.8,8.1,0.0,0.0,0.0,16.92,11.76,0.52,18.35,0.11,13.01,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.45
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,4.62,0.0,5.6864,3.3,7.3,0.0,0.0,0.0,16.2864,8.14,0.54,18.6,0.25,10.22,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.656400000000000
2021-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,3.65,0.0,4.62,4.6,9.1,0.0,0.0,0.0,18.32,10.06,0.88,20.36,0.17,11.17,0.0,42.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.61
2021-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88,0.0,0.0,7.88,0.0,24.7,4.3,20.2,0.0,0.0,0.0,49.2,14.7,1.16,27.8,0.21,10.5,0.0,54.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,0.0,0.0,21.03,0.0,46.11,6.0,20.3,0.0,0.0,0.0,72.41,12.67,1.1,27.8,0.29,12.95,0.0,54.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.25
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,0.0,0.0,17.86,0.0,61.010000000000000,9.6,13.4,0.0,0.0,0.0,84.01,13.19,0.89,27.8,0.43,8.63,0.0,50.940000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.81
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,0.0,0.0,12.29,0.0,46.01,9.0,23.4,0.0,0.0,0.0,78.41,18.27,1.03,30.13,0.28,8.67,0.0,58.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.08000000000000
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,0.0,0.0,20.06,0.0,45.845,14.1,10.0,0.0,0.0,0.0,69.945,12.58,0.63,11.23,0.04,5.16,0.0,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.645
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,10.87,0.0,48.07000000000000,15.3,4.5,0.0,0.0,0.0,67.87000000000000,3.05,0.61,4.0,0.03,1.71,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14
2021-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0,10.93,0.0,36.43,10.6,4.0,0.0,0.0,0.0,51.03,0.14,0.59,4.62,0.07,1.29,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.67
2021-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29,0.0,0.0,9.29,0.0,40.63,10.1,2.0,0.0,0.0,0.0,52.73,2.14,0.67,4.34,0.05,2.9800000000000000,0.0,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,0.0,0.0,13.59,0.0,59.64,8.2,3.5,0.0,0.0,0.0,71.34,0.69,0.67,3.82,0.01,2.3600000000000000,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.48
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,13.3,0.0,59.29,14.2,9.9,0.0,0.0,0.0,83.39,3.66,0.49,9.69,0.08,4.53,0.0,18.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.14
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,10.15,0.0,53.45,10.3,7.5,0.0,0.0,0.0,71.25,11.96,0.69,15.64,0.21,9.35,0.0,37.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.25
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,11.97,0.0,57.78,13.9,7.8,0.0,0.0,0.0,79.48,11.34,0.73,16.09,0.21,11.2,0.0,39.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.02
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,0.0,0.0,13.85,0.0,75.85,11.8,13.9,0.0,0.0,0.0,101.55,15.4,0.65,15.68,0.39,18.22,0.0,50.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.74000000000000
2021-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,5.28,0.0,46.96,7.2,12.4,0.0,0.0,0.0,66.56,13.71,0.74,16.36,0.36,26.28,0.0,57.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.29000000000000
2021-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,6.96,0.0,26.096,6.2,14.2,0.0,0.0,0.0,46.496,14.01,0.95,19.38,0.4,26.28,0.0,61.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.476
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,0.0,0.0,7.72,0.0,30.49,7.4,8.8,0.0,0.0,0.0,46.69,15.18,0.8,17.95,0.4,25.96,0.0,60.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,4.53,0.0,47.64,4.5,4.8,0.0,0.0,0.0,56.94,12.24,0.67,15.67,0.39,22.93,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,5.43,0.0,67.25,3.5,8.7,0.0,0.0,0.0,79.45,9.25,0.82,16.51,0.38,25.86,0.0,52.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.5,0.0,69.19,5.1,8.5,0.0,0.0,0.0,82.79000000000000,7.64,0.52,16.14,0.26,19.79,0.0,44.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.64
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87,0.0,0.0,20.87,0.0,101.32,13.9,6.4,0.0,0.0,0.0,121.62,4.72,0.63,14.25,0.24,15.93,0.0,35.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.26
2021-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,0.0,0.0,13.95,0.0,85.21000000000000,18.7,12.7,0.0,0.0,0.0,116.61,6.63,0.69,19.61,0.23,18.98,0.0,46.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.7
2021-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,62.190000000000000,11.0,14.4,0.0,0.0,0.0,87.59,9.02,0.53,23.95,0.26,20.57,0.0,54.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.92000000000000
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.1,0.0,25.853,2.6,9.0,0.0,0.0,0.0,37.453,7.39,0.52,14.04,0.32,18.62,0.0,40.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44300000000000
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,1.08,0.0,5.0600000000000000,0.3,2.8,0.0,0.0,0.0,8.16,2.47,0.17,5.5,0.1,9.6,0.0,17.840000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.080000000000000
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.98,0.0,6.5,0.4,1.5,0.0,0.0,0.0,8.4,2.1,0.09,3.92,0.12,5.83,0.0,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,2.56,0.0,10.98,1.4,1.8,0.0,0.0,0.0,14.18,4.07,0.09,4.04,0.12,6.05,0.0,14.370000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,4.59,0.0,7.95,3.2,4.0,0.0,0.0,0.0,15.15,5.86,0.06,3.52,0.13,8.01,0.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32
