Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2018,June,2018-06-01,FUTCOM,COTTON,2018-06-29,1 BALES,N.A.,N.A.,22010,21410,3148,25 BALES
2018,June,2018-06-01,FUTCOM,COTTON,2018-07-31,1 BALES,N.A.,N.A.,22300,21410,1393,25 BALES
2018,June,2018-06-01,FUTCOM,COTTON,2018-10-31,1 BALES,N.A.,N.A.,23040,21410,144,25 BALES
2018,June,2018-06-01,FUTCOM,COTTON,2018-11-30,1 BALES,N.A.,N.A.,22900,21410,142,25 BALES
2018,June,2018-06-01,FUTCOM,COTTON,2018-12-31,1 BALES,N.A.,N.A.,22830,21410,85,25 BALES
2018,June,2018-06-01,FUTCOM,CRUDEOIL,2018-06-19,1 BBL,N.A.,N.A.,4507,4421,120717,100 BBL
2018,June,2018-06-01,FUTCOM,CRUDEOIL,2018-07-19,1 BBL,N.A.,N.A.,4511,4421,3728,100 BBL
2018,June,2018-06-01,FUTCOM,CRUDEOIL,2018-08-20,1 BBL,N.A.,N.A.,4507,4421,110,100 BBL
2018,June,2018-06-01,FUTCOM,CRUDEOIL,2018-09-19,1 BBL,N.A.,N.A.,4496,4421,4,100 BBL
2018,June,2018-06-01,FUTCOM,CRUDEOIL,2018-10-19,1 BBL,N.A.,N.A.,-,4421,-,100 BBL
2018,June,2018-06-01,FUTCOM,CRUDEOIL,2018-11-16,1 BBL,N.A.,N.A.,-,4421,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4300,201,-,2,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4400,164.2,-,49,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4450,102.3,-,5,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4500,105,-,649,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4550,80,-,15,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4600,67,-,462,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4650,44.5,-,6,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4700,40.3,-,325,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4750,27.6,-,4,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4800,17.2,-,318,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4850,10.3,-,3,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4900,10.9,-,163,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,4950,11,-,3,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,5000,7.5,-,45,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,5050,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,5100,3.2,-,12,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,5150,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,5200,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,CE,5300,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4300,31,-,21,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4350,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4400,58.4,-,351,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4450,86.3,-,10,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4500,101.8,-,579,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4550,127.6,-,12,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4600,157.9,-,110,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4650,203,-,2,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4700,219.5,-,15,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4750,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4800,313,-,105,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4850,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4900,403.9,-,57,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-06-15,1 BBL,PE,4950,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-07-17,1 BBL,CE,4500,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-07-17,1 BBL,CE,4550,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-07-17,1 BBL,CE,4800,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-07-17,1 BBL,CE,4900,-,-,-,100 BBL
2018,June,2018-06-01,OPTFUT,CRUDEOIL,2018-07-17,1 BBL,PE,4550,-,-,-,100 BBL
2018,June,2018-06-01,FUTCOM,NATURALGAS,2018-06-26,1 mmBtu,N.A.,N.A.,199.1,199,26691,1250 mmBtu
