Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2023,November,2023-11-01,FUTCOM,COTTON,2023-11-30,1 Candy,N.A.,N.A.,58260,57380,15,48 Candy
2023,November,2023-11-01,FUTCOM,COTTON,2024-01-31,1 Candy,N.A.,N.A.,59000,57380,3,48 Candy
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8900,15,-,304,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7150,107,-,1569,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6500,104.1,-,44431,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7800,938.1,-,3,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7250,96,-,1872,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6450,77.2,-,14,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7550,-,-,-,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,6100,713.7,-,8,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7700,842.1,-,2,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7200,101.6,-,41062,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7600,869.6,-,2,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7650,-,-,-,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6400,75,-,22504,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7500,681.4,-,18,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7400,659.5,-,71,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7350,82.9,-,813,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,6200,717.3,-,2,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7300,81.5,-,30748,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7450,-,-,-,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7100,125.7,-,44266,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8800,14,-,106,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,7900,1029.6,-,4,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8700,16,-,113,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6600,136.4,-,35965,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7050,129.5,-,2734,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6550,122.8,-,715,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,5800,13.6,-,64,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,7000,136.5,-,100115,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8300,25,-,258,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6650,31.6,-,695,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,6900,175,-,105021,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8500,20.3,-,1262,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8600,17,-,3,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8400,20.3,-,163,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,6950,158.1,-,6554,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,6850,191.8,-,3184,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6700,180,-,59851,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,8200,31,-,767,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6750,216,-,6629,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,CE,6800,216,-,68351,100 BBL
2023,November,2023-11-01,OPTFUT,CRUDEOIL,2023-11-15,1 BBL,PE,6000,22.3,-,6021,100 BBL
