Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2017,April,2017-04-03,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,21240,21020,3957,25 BALES
2017,April,2017-04-03,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21420,21020,1505,25 BALES
2017,April,2017-04-03,FUTCOM,COTTON,2017-06-30,1 BALES,N.A.,N.A.,21560,21020,127,25 BALES
2017,April,2017-04-03,FUTCOM,COTTON,2017-07-31,1 BALES,N.A.,N.A.,21860,21020,1,25 BALES
2017,April,2017-04-03,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3276,3261,110579,100 BBL
2017,April,2017-04-03,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,3322,3261,2873,100 BBL
2017,April,2017-04-03,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,3351,3261,40,100 BBL
2017,April,2017-04-03,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,3390,3261,28,100 BBL
2017,April,2017-04-03,FUTCOM,CRUDEOIL,2017-08-21,1 BBL,N.A.,N.A.,3425,3261,1,100 BBL
2017,April,2017-04-03,FUTCOM,CRUDEOIL,2017-09-19,1 BBL,N.A.,N.A.,3462,3261,11,100 BBL
2017,April,2017-04-03,FUTCOM,NATURALGAS,2017-04-25,1 mmBtu,N.A.,N.A.,207.9,203,44934,1250 mmBtu
2017,April,2017-04-03,FUTCOM,NATURALGAS,2017-05-25,1 mmBtu,N.A.,N.A.,213.1,203,2182,1250 mmBtu
2017,April,2017-04-03,FUTCOM,NATURALGAS,2017-06-27,1 mmBtu,N.A.,N.A.,217.6,203,149,1250 mmBtu
2017,April,2017-04-04,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,21110,-,2050,25 BALES
2017,April,2017-04-04,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21300,-,860,25 BALES
2017,April,2017-04-04,FUTCOM,COTTON,2017-06-30,1 BALES,N.A.,N.A.,21450,-,176,25 BALES
2017,April,2017-04-04,FUTCOM,COTTON,2017-07-31,1 BALES,N.A.,N.A.,21480,-,2,25 BALES
2017,April,2017-04-04,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3290,3312,92714,100 BBL
2017,April,2017-04-04,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,3332,3312,1535,100 BBL
2017,April,2017-04-04,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,3372,3312,26,100 BBL
2017,April,2017-04-04,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,3408,3312,3,100 BBL
2017,April,2017-04-04,FUTCOM,CRUDEOIL,2017-08-21,1 BBL,N.A.,N.A.,3480,3312,1,100 BBL
2017,April,2017-04-04,FUTCOM,CRUDEOIL,2017-09-19,1 BBL,N.A.,N.A.,3503,3312,1,100 BBL
2017,April,2017-04-04,FUTCOM,NATURALGAS,2017-04-25,1 mmBtu,N.A.,N.A.,205.1,213.7,50501,1250 mmBtu
2017,April,2017-04-04,FUTCOM,NATURALGAS,2017-05-25,1 mmBtu,N.A.,N.A.,210.5,213.7,3577,1250 mmBtu
2017,April,2017-04-04,FUTCOM,NATURALGAS,2017-06-27,1 mmBtu,N.A.,N.A.,215.7,213.7,229,1250 mmBtu
2017,April,2017-04-05,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,21000,20990,1964,25 BALES
2017,April,2017-04-05,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21190,20990,985,25 BALES
2017,April,2017-04-05,FUTCOM,COTTON,2017-06-30,1 BALES,N.A.,N.A.,21300,20990,241,25 BALES
2017,April,2017-04-05,FUTCOM,COTTON,2017-07-31,1 BALES,N.A.,N.A.,-,20990,-,25 BALES
2017,April,2017-04-05,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3339,3327,149902,100 BBL
2017,April,2017-04-05,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,3386,3327,3827,100 BBL
2017,April,2017-04-05,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,3425,3327,33,100 BBL
2017,April,2017-04-05,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,3473,3327,4,100 BBL
2017,April,2017-04-05,FUTCOM,CRUDEOIL,2017-08-21,1 BBL,N.A.,N.A.,3511,3327,5,100 BBL
2017,April,2017-04-05,FUTCOM,CRUDEOIL,2017-09-19,1 BBL,N.A.,N.A.,3541,3327,5,100 BBL
2017,April,2017-04-05,FUTCOM,NATURALGAS,2017-04-25,1 mmBtu,N.A.,N.A.,213.8,212.4,59473,1250 mmBtu
2017,April,2017-04-05,FUTCOM,NATURALGAS,2017-05-25,1 mmBtu,N.A.,N.A.,219.5,212.4,3143,1250 mmBtu
