Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2016,April,2016-04-01,FUTCOM,COTTON,2016-04-29,1 BALES,N.A.,N.A.,16000,15790,1708,25 BALES
2016,April,2016-04-01,FUTCOM,COTTON,2016-05-31,1 BALES,N.A.,N.A.,16220,15790,548,25 BALES
2016,April,2016-04-01,FUTCOM,COTTON,2016-06-30,1 BALES,N.A.,N.A.,16450,15790,16,25 BALES
2016,April,2016-04-01,FUTCOM,CRUDEOIL,2016-04-19,1 BBL,N.A.,N.A.,2560,2440,223304,100 BBL
2016,April,2016-04-01,FUTCOM,CRUDEOIL,2016-05-19,1 BBL,N.A.,N.A.,2635,2440,12667,100 BBL
2016,April,2016-04-01,FUTCOM,CRUDEOIL,2016-06-20,1 BBL,N.A.,N.A.,2714,2440,347,100 BBL
2016,April,2016-04-01,FUTCOM,CRUDEOIL,2016-07-19,1 BBL,N.A.,N.A.,2780,2440,51,100 BBL
2016,April,2016-04-01,FUTCOM,CRUDEOIL,2016-08-19,1 BBL,N.A.,N.A.,2825,2440,30,100 BBL
2016,April,2016-04-01,FUTCOM,CRUDEOIL,2016-09-19,1 BBL,N.A.,N.A.,2901,2440,3,100 BBL
2016,April,2016-04-01,FUTCOM,NATURALGAS,2016-04-26,1 mmBtu,N.A.,N.A.,130.2,129.7,60094,1250 mmBtu
2016,April,2016-04-01,FUTCOM,NATURALGAS,2016-05-25,1 mmBtu,N.A.,N.A.,137.5,129.7,2022,1250 mmBtu
2016,April,2016-04-01,FUTCOM,NATURALGAS,2016-06-27,1 mmBtu,N.A.,N.A.,144.4,129.7,34,1250 mmBtu
2016,April,2016-04-04,FUTCOM,COTTON,2016-04-29,1 BALES,N.A.,N.A.,16200,15930,1723,25 BALES
2016,April,2016-04-04,FUTCOM,COTTON,2016-05-31,1 BALES,N.A.,N.A.,16420,15930,997,25 BALES
2016,April,2016-04-04,FUTCOM,COTTON,2016-06-30,1 BALES,N.A.,N.A.,16510,15930,13,25 BALES
2016,April,2016-04-04,FUTCOM,CRUDEOIL,2016-04-19,1 BBL,N.A.,N.A.,2457,2365,196412,100 BBL
2016,April,2016-04-04,FUTCOM,CRUDEOIL,2016-05-19,1 BBL,N.A.,N.A.,2548,2365,10149,100 BBL
2016,April,2016-04-04,FUTCOM,CRUDEOIL,2016-06-20,1 BBL,N.A.,N.A.,2610,2365,470,100 BBL
2016,April,2016-04-04,FUTCOM,CRUDEOIL,2016-07-19,1 BBL,N.A.,N.A.,2688,2365,40,100 BBL
2016,April,2016-04-04,FUTCOM,CRUDEOIL,2016-08-19,1 BBL,N.A.,N.A.,2720,2365,15,100 BBL
2016,April,2016-04-04,FUTCOM,CRUDEOIL,2016-09-19,1 BBL,N.A.,N.A.,2798,2365,7,100 BBL
2016,April,2016-04-04,FUTCOM,NATURALGAS,2016-04-26,1 mmBtu,N.A.,N.A.,130.9,132.4,69942,1250 mmBtu
2016,April,2016-04-04,FUTCOM,NATURALGAS,2016-05-25,1 mmBtu,N.A.,N.A.,138,132.4,3266,1250 mmBtu
2016,April,2016-04-04,FUTCOM,NATURALGAS,2016-06-27,1 mmBtu,N.A.,N.A.,146,132.4,60,1250 mmBtu
2016,April,2016-04-05,FUTCOM,COTTON,2016-04-29,1 BALES,N.A.,N.A.,16290,15930,1662,25 BALES
2016,April,2016-04-05,FUTCOM,COTTON,2016-05-31,1 BALES,N.A.,N.A.,16460,15930,694,25 BALES
2016,April,2016-04-05,FUTCOM,COTTON,2016-06-30,1 BALES,N.A.,N.A.,16720,15930,6,25 BALES
2016,April,2016-04-05,FUTCOM,CRUDEOIL,2016-04-19,1 BBL,N.A.,N.A.,2380,2380,189238,100 BBL
2016,April,2016-04-05,FUTCOM,CRUDEOIL,2016-05-19,1 BBL,N.A.,N.A.,2480,2380,7972,100 BBL
2016,April,2016-04-05,FUTCOM,CRUDEOIL,2016-06-20,1 BBL,N.A.,N.A.,2528,2380,281,100 BBL
2016,April,2016-04-05,FUTCOM,CRUDEOIL,2016-07-19,1 BBL,N.A.,N.A.,2617,2380,32,100 BBL
2016,April,2016-04-05,FUTCOM,CRUDEOIL,2016-08-19,1 BBL,N.A.,N.A.,2674,2380,20,100 BBL
2016,April,2016-04-05,FUTCOM,CRUDEOIL,2016-09-19,1 BBL,N.A.,N.A.,2731,2380,4,100 BBL
2016,April,2016-04-05,FUTCOM,NATURALGAS,2016-04-26,1 mmBtu,N.A.,N.A.,133.5,129.6,67099,1250 mmBtu
2016,April,2016-04-05,FUTCOM,NATURALGAS,2016-05-25,1 mmBtu,N.A.,N.A.,140.2,129.6,2987,1250 mmBtu
2016,April,2016-04-05,FUTCOM,NATURALGAS,2016-06-27,1 mmBtu,N.A.,N.A.,146.8,129.6,62,1250 mmBtu
2016,April,2016-04-06,FUTCOM,COTTON,2016-04-29,1 BALES,N.A.,N.A.,16400,15950,2027,25 BALES
2016,April,2016-04-06,FUTCOM,COTTON,2016-05-31,1 BALES,N.A.,N.A.,16630,15950,1371,25 BALES
2016,April,2016-04-06,FUTCOM,COTTON,2016-06-30,1 BALES,N.A.,N.A.,16860,15950,6,25 BALES
2016,April,2016-04-06,FUTCOM,CRUDEOIL,2016-04-19,1 BBL,N.A.,N.A.,2383,2513,244800,100 BBL
2016,April,2016-04-06,FUTCOM,CRUDEOIL,2016-05-19,1 BBL,N.A.,N.A.,2500,2513,14251,100 BBL
2016,April,2016-04-06,FUTCOM,CRUDEOIL,2016-06-20,1 BBL,N.A.,N.A.,2615,2513,617,100 BBL
2016,April,2016-04-06,FUTCOM,CRUDEOIL,2016-07-19,1 BBL,N.A.,N.A.,2682,2513,30,100 BBL
2016,April,2016-04-06,FUTCOM,CRUDEOIL,2016-08-19,1 BBL,N.A.,N.A.,2736,2513,25,100 BBL
2016,April,2016-04-06,FUTCOM,CRUDEOIL,2016-09-19,1 BBL,N.A.,N.A.,2797,2513,7,100 BBL
2016,April,2016-04-06,FUTCOM,NATURALGAS,2016-04-26,1 mmBtu,N.A.,N.A.,129.3,127.2,45734,1250 mmBtu
2016,April,2016-04-06,FUTCOM,NATURALGAS,2016-05-25,1 mmBtu,N.A.,N.A.,136.1,127.2,2073,1250 mmBtu
2016,April,2016-04-06,FUTCOM,NATURALGAS,2016-06-27,1 mmBtu,N.A.,N.A.,143.9,127.2,58,1250 mmBtu
2016,April,2016-04-07,FUTCOM,COTTON,2016-04-29,1 BALES,N.A.,N.A.,16460,15970,1282,25 BALES
2016,April,2016-04-07,FUTCOM,COTTON,2016-05-31,1 BALES,N.A.,N.A.,16660,15970,929,25 BALES
2016,April,2016-04-07,FUTCOM,COTTON,2016-06-30,1 BALES,N.A.,N.A.,16840,15970,6,25 BALES
2016,April,2016-04-07,FUTCOM,CRUDEOIL,2016-04-19,1 BBL,N.A.,N.A.,2539,2477,196522,100 BBL
2016,April,2016-04-07,FUTCOM,CRUDEOIL,2016-05-19,1 BBL,N.A.,N.A.,2637,2477,13406,100 BBL
2016,April,2016-04-07,FUTCOM,CRUDEOIL,2016-06-20,1 BBL,N.A.,N.A.,2714,2477,233,100 BBL
2016,April,2016-04-07,FUTCOM,CRUDEOIL,2016-07-19,1 BBL,N.A.,N.A.,2773,2477,24,100 BBL
2016,April,2016-04-07,FUTCOM,CRUDEOIL,2016-08-19,1 BBL,N.A.,N.A.,2831,2477,5,100 BBL
2016,April,2016-04-07,FUTCOM,CRUDEOIL,2016-09-19,1 BBL,N.A.,N.A.,2831,2477,1,100 BBL
2016,April,2016-04-07,FUTCOM,NATURALGAS,2016-04-26,1 mmBtu,N.A.,N.A.,127,134.1,77353,1250 mmBtu
2016,April,2016-04-07,FUTCOM,NATURALGAS,2016-05-25,1 mmBtu,N.A.,N.A.,134,134.1,5467,1250 mmBtu
2016,April,2016-04-07,FUTCOM,NATURALGAS,2016-06-27,1 mmBtu,N.A.,N.A.,141.7,134.1,106,1250 mmBtu
2016,April,2016-04-08,FUTCOM,COTTON,2016-04-29,1 BALES,N.A.,N.A.,16450,16060,2449,25 BALES
2016,April,2016-04-08,FUTCOM,COTTON,2016-05-31,1 BALES,N.A.,N.A.,16710,16060,1808,25 BALES
2016,April,2016-04-08,FUTCOM,COTTON,2016-06-30,1 BALES,N.A.,N.A.,16900,16060,101,25 BALES
2016,April,2016-04-08,FUTCOM,CRUDEOIL,2016-04-19,1 BBL,N.A.,N.A.,2489,2640,226303,100 BBL
2016,April,2016-04-08,FUTCOM,CRUDEOIL,2016-05-19,1 BBL,N.A.,N.A.,2620,2640,15119,100 BBL
2016,April,2016-04-08,FUTCOM,CRUDEOIL,2016-06-20,1 BBL,N.A.,N.A.,2670,2640,385,100 BBL
2016,April,2016-04-08,FUTCOM,CRUDEOIL,2016-07-19,1 BBL,N.A.,N.A.,2771,2640,64,100 BBL
2016,April,2016-04-08,FUTCOM,CRUDEOIL,2016-08-19,1 BBL,N.A.,N.A.,2839,2640,17,100 BBL
2016,April,2016-04-08,FUTCOM,CRUDEOIL,2016-09-19,1 BBL,N.A.,N.A.,2901,2640,5,100 BBL
2016,April,2016-04-08,FUTCOM,NATURALGAS,2016-04-26,1 mmBtu,N.A.,N.A.,134.3,132.3,60884,1250 mmBtu
2016,April,2016-04-08,FUTCOM,NATURALGAS,2016-05-25,1 mmBtu,N.A.,N.A.,140.4,132.3,3458,1250 mmBtu
2016,April,2016-04-08,FUTCOM,NATURALGAS,2016-06-27,1 mmBtu,N.A.,N.A.,147.3,132.3,86,1250 mmBtu
2016,April,2016-04-11,FUTCOM,COTTON,2016-04-29,1 BALES,N.A.,N.A.,16830,16380,2976,25 BALES
