Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2023,May,2023-05-01,FUTCOM,COTTON,2023-06-30,1 Candy,N.A.,N.A.,62880,-,3,48 Candy
2023,May,2023-05-01,FUTCOM,CRUDEOIL,2023-05-19,1 BBL,N.A.,N.A.,6163,6188,23890,100 BBL
2023,May,2023-05-01,FUTCOM,CRUDEOIL,2023-06-16,1 BBL,N.A.,N.A.,6179,6188,758,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,5600,642.1,-,1,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,5700,535,-,2,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,5800,444,-,10,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,5900,380,-,131,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6000,296.1,-,6861,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6050,265,-,2,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6100,235.9,-,31495,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6150,214,-,904,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6200,198,-,61895,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6250,155.1,-,624,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6300,70,-,48036,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6350,30.5,-,575,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6400,105,-,32554,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6450,90,-,782,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6500,81,-,26685,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6550,89,-,549,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6600,55,-,10836,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6650,60.2,-,198,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6700,38,-,6854,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6750,43.3,-,123,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6800,34.2,-,4546,100 BBL
2023,May,2023-05-01,OPTFUT,CRUDEOIL,2023-05-17,1 BBL,CE,6850,-,-,-,100 BBL
