Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2020,October,2020-10-01,FUTCOM,COTTON,2020-10-30,1 BALES,N.A.,N.A.,18200,17540,217,25 BALES
2020,October,2020-10-01,FUTCOM,COTTON,2020-11-27,1 BALES,N.A.,N.A.,18200,17540,81,25 BALES
2020,October,2020-10-01,FUTCOM,COTTON,2020-12-31,1 BALES,N.A.,N.A.,-,17540,-,25 BALES
2020,October,2020-10-01,FUTCOM,CRUDEOIL,2020-10-19,1 BBL,N.A.,N.A.,2952,2838,91987,100 BBL
2020,October,2020-10-01,FUTCOM,CRUDEOIL,2020-11-19,1 BBL,N.A.,N.A.,2981,2838,236,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,2550,331,-,1,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,2700,200.8,-,2,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,2800,175,-,218,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,2900,153,-,1182,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,3000,95,-,1303,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,3100,57,-,362,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,3200,33.7,-,17,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,3300,29,-,19,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,3400,38.9,-,7,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,CE,3500,15,-,6,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,PE,2500,22,-,3,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,PE,2600,27.4,-,7,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,PE,2700,45.2,-,61,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,PE,2800,75,-,558,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,PE,2900,93,-,830,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,PE,3000,142,-,201,100 BBL
2020,October,2020-10-01,OPTFUT,CRUDEOIL,2020-10-15,1 BBL,PE,3300,-,-,-,100 BBL
2020,October,2020-10-01,FUTCOM,NATURALGAS,2020-10-27,1 mmBtu,N.A.,N.A.,188.5,183.3,230541,1250 mmBtu
2020,October,2020-10-01,FUTCOM,NATURALGAS,2020-11-24,1 mmBtu,N.A.,N.A.,231.5,183.3,5362,1250 mmBtu
