Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2020,July,2020-07-01,FUTCOM,COTTON,2020-07-31,1 BALES,N.A.,N.A.,15910,15750,928,25 BALES
2020,July,2020-07-01,FUTCOM,COTTON,2020-08-31,1 BALES,N.A.,N.A.,16110,15750,231,25 BALES
2020,July,2020-07-01,FUTCOM,COTTON,2020-10-30,1 BALES,N.A.,N.A.,-,15750,-,25 BALES
2020,July,2020-07-01,FUTCOM,COTTON,2020-12-31,1 BALES,N.A.,N.A.,-,15750,-,25 BALES
2020,July,2020-07-01,FUTCOM,CRUDEOIL,2020-07-20,1 BBL,N.A.,N.A.,3010,3010,130846,100 BBL
2020,July,2020-07-01,FUTCOM,CRUDEOIL,2020-08-19,1 BBL,N.A.,N.A.,3031,3010,632,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,2700,-,-,-,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,2800,325,-,3,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,2900,224.9,-,270,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,2950,105,-,1,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,3000,160.5,-,1884,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,3100,120.5,-,975,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,3200,72.1,-,419,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,3300,55,-,80,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,3350,42.3,-,1,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,3400,30,-,19,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,CE,3500,41.5,-,132,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2200,35.2,-,33,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2300,-,-,-,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2400,33,-,8,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2500,43.2,-,197,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2600,60,-,20,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2700,67,-,66,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2800,83.6,-,554,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,2900,118,-,1070,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,3000,149.1,-,1492,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,3100,201.9,-,125,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,3200,255.2,-,2,100 BBL
2020,July,2020-07-01,OPTFUT,CRUDEOIL,2020-07-16,1 BBL,PE,3300,-,-,-,100 BBL
