Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2020,September,2020-09-01,FUTCOM,COTTON,2020-10-30,1 BALES,N.A.,N.A.,17800,17170,165,25 BALES
2020,September,2020-09-01,FUTCOM,COTTON,2020-11-27,1 BALES,N.A.,N.A.,17630,17170,8,25 BALES
2020,September,2020-09-01,FUTCOM,COTTON,2020-12-31,1 BALES,N.A.,N.A.,-,17170,-,25 BALES
2020,September,2020-09-01,FUTCOM,CRUDEOIL,2020-09-21,1 BBL,N.A.,N.A.,3159,3131,53104,100 BBL
2020,September,2020-09-01,FUTCOM,CRUDEOIL,2020-10-19,1 BBL,N.A.,N.A.,3188,3131,139,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,2300,-,-,-,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3000,218,-,16,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3100,161.5,-,245,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3200,96.1,-,1024,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3300,62,-,209,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3400,40,-,19,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3500,-,-,-,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2500,30,-,22,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2600,-,-,-,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2700,-,-,-,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2800,-,-,-,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2900,56.9,-,8,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3000,82,-,296,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3100,107,-,675,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3200,145,-,304,100 BBL
2020,September,2020-09-01,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3300,-,-,-,100 BBL
2020,September,2020-09-01,FUTCOM,NATURALGAS,2020-09-25,1 mmBtu,N.A.,N.A.,194.9,188.9,202574,1250 mmBtu
2020,September,2020-09-01,FUTCOM,NATURALGAS,2020-10-27,1 mmBtu,N.A.,N.A.,216.6,188.9,5725,1250 mmBtu
2020,September,2020-09-01,FUTCOM,NATURALGAS,2020-11-24,1 mmBtu,N.A.,N.A.,240,188.9,337,1250 mmBtu
2020,September,2020-09-02,FUTCOM,COTTON,2020-10-30,1 BALES,N.A.,N.A.,17820,17150,140,25 BALES
2020,September,2020-09-02,FUTCOM,COTTON,2020-11-27,1 BALES,N.A.,N.A.,17650,17150,2,25 BALES
2020,September,2020-09-02,FUTCOM,COTTON,2020-12-31,1 BALES,N.A.,N.A.,-,17150,-,25 BALES
2020,September,2020-09-02,FUTCOM,CRUDEOIL,2020-09-21,1 BBL,N.A.,N.A.,3155,3045,72000,100 BBL
2020,September,2020-09-02,FUTCOM,CRUDEOIL,2020-10-19,1 BBL,N.A.,N.A.,3186,3045,267,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,2300,746,-,1,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3000,162.4,-,95,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3100,146,-,812,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3200,95,-,1330,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3300,59,-,238,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3400,42,-,40,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,CE,3500,-,-,-,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2500,30.2,-,8,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2600,-,-,-,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2700,-,-,-,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2800,-,-,-,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,2900,53.8,-,14,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3000,51.8,-,451,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3100,86.4,-,732,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3200,138.8,-,239,100 BBL
2020,September,2020-09-02,OPTFUT,CRUDEOIL,2020-09-17,1 BBL,PE,3300,-,-,-,100 BBL
2020,September,2020-09-02,FUTCOM,NATURALGAS,2020-09-25,1 mmBtu,N.A.,N.A.,185.2,180.6,277102,1250 mmBtu
2020,September,2020-09-02,FUTCOM,NATURALGAS,2020-10-27,1 mmBtu,N.A.,N.A.,212,180.6,9325,1250 mmBtu
2020,September,2020-09-02,FUTCOM,NATURALGAS,2020-11-24,1 mmBtu,N.A.,N.A.,235,180.6,476,1250 mmBtu
2020,September,2020-09-03,FUTCOM,COTTON,2020-10-30,1 BALES,N.A.,N.A.,17740,17130,245,25 BALES
2020,September,2020-09-03,FUTCOM,COTTON,2020-11-27,1 BALES,N.A.,N.A.,17510,17130,2,25 BALES
2020,September,2020-09-03,FUTCOM,COTTON,2020-12-31,1 BALES,N.A.,N.A.,-,17130,-,25 BALES
2020,September,2020-09-03,FUTCOM,CRUDEOIL,2020-09-21,1 BBL,N.A.,N.A.,3060,3033,86142,100 BBL
