Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2022,March,2022-03-01,FUTCOM,COTTON,2022-03-31,1 BALES,N.A.,N.A.,36650,-,579,25 BALES
2022,March,2022-03-01,FUTCOM,COTTON,2022-04-29,1 BALES,N.A.,N.A.,36950,-,66,25 BALES
2022,March,2022-03-01,FUTCOM,CRUDEOIL,2022-03-21,1 BBL,N.A.,N.A.,7449,7806,126646,100 BBL
2022,March,2022-03-01,FUTCOM,CRUDEOIL,2022-04-19,1 BBL,N.A.,N.A.,7300,7806,4013,100 BBL
2022,March,2022-03-01,FUTCOM,CRUDEOIL,2022-05-19,1 BBL,N.A.,N.A.,-,7806,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,4400,2885.6,-,6,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,5900,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6000,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6100,1596,-,4,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6200,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6300,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6400,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6500,1090.2,-,5,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6600,1010.4,-,6,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6700,703.4,-,18,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6800,830,-,98,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6850,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6900,652,-,112,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,6950,728.5,-,1,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7000,625.2,-,705,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7050,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7100,480,-,389,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7200,550,-,1389,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7250,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7300,437,-,2744,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7350,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7400,397,-,3458,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7450,-,-,-,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7500,340,-,9579,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7600,292,-,7860,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7650,358.1,-,8,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7700,278.3,-,11541,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7750,231,-,286,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7800,260,-,8255,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7900,280,-,4342,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,7950,596.9,-,2,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8000,220,-,11593,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8050,560.8,-,4,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8100,190,-,789,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8200,155,-,937,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8300,199.9,-,233,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8400,265,-,62,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8500,125,-,2193,100 BBL
2022,March,2022-03-01,OPTFUT,CRUDEOIL,2022-03-17,1 BBL,CE,8600,285,-,5,100 BBL
