Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2017,December,2017-12-01,FUTCOM,COTTON,2017-12-29,1 BALES,N.A.,N.A.,18740,18330,1231,25 BALES
2017,December,2017-12-01,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,18880,18330,464,25 BALES
2017,December,2017-12-01,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,19110,18330,1,25 BALES
2017,December,2017-12-01,FUTCOM,CRUDEOIL,2017-12-18,1 BBL,N.A.,N.A.,3712,3760,135452,100 BBL
2017,December,2017-12-01,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3756,3760,4362,100 BBL
2017,December,2017-12-01,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3754,3760,28,100 BBL
2017,December,2017-12-01,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3744,3760,19,100 BBL
2017,December,2017-12-01,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3753,3760,29,100 BBL
2017,December,2017-12-01,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,3802,3760,8,100 BBL
2017,December,2017-12-01,FUTCOM,NATURALGAS,2017-12-26,1 mmBtu,N.A.,N.A.,197.6,197.2,66786,1250 mmBtu
2017,December,2017-12-01,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,198.9,197.2,2883,1250 mmBtu
2017,December,2017-12-01,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,197.9,197.2,94,1250 mmBtu
2017,December,2017-12-04,FUTCOM,COTTON,2017-12-29,1 BALES,N.A.,N.A.,18910,18590,3710,25 BALES
2017,December,2017-12-04,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,19080,18590,3695,25 BALES
2017,December,2017-12-04,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,19380,18590,211,25 BALES
2017,December,2017-12-04,FUTCOM,CRUDEOIL,2017-12-18,1 BBL,N.A.,N.A.,3750,3700,98932,100 BBL
2017,December,2017-12-04,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3762,3700,2240,100 BBL
2017,December,2017-12-04,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3763,3700,43,100 BBL
2017,December,2017-12-04,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3757,3700,5,100 BBL
2017,December,2017-12-04,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3763,3700,6,100 BBL
2017,December,2017-12-04,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,3768,3700,15,100 BBL
2017,December,2017-12-04,FUTCOM,NATURALGAS,2017-12-26,1 mmBtu,N.A.,N.A.,199.4,192.2,73133,1250 mmBtu
2017,December,2017-12-04,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,203,192.2,4175,1250 mmBtu
2017,December,2017-12-04,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,201.1,192.2,176,1250 mmBtu
2017,December,2017-12-05,FUTCOM,COTTON,2017-12-29,1 BALES,N.A.,N.A.,18920,18580,1609,25 BALES
2017,December,2017-12-05,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,19160,18580,1405,25 BALES
2017,December,2017-12-05,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,19330,18580,35,25 BALES
2017,December,2017-12-05,FUTCOM,CRUDEOIL,2017-12-18,1 BBL,N.A.,N.A.,3712,3709,106066,100 BBL
2017,December,2017-12-05,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3727,3709,2244,100 BBL
2017,December,2017-12-05,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3723,3709,22,100 BBL
2017,December,2017-12-05,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,-,3709,-,100 BBL
2017,December,2017-12-05,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3740,3709,3,100 BBL
2017,December,2017-12-05,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,3742,3709,4,100 BBL
2017,December,2017-12-05,FUTCOM,NATURALGAS,2017-12-26,1 mmBtu,N.A.,N.A.,193.3,187.6,73357,1250 mmBtu
2017,December,2017-12-05,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,193.9,187.6,5139,1250 mmBtu
2017,December,2017-12-05,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,192.5,187.6,152,1250 mmBtu
2017,December,2017-12-06,FUTCOM,COTTON,2017-12-29,1 BALES,N.A.,N.A.,18930,18440,1537,25 BALES
2017,December,2017-12-06,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,19160,18440,936,25 BALES
2017,December,2017-12-06,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,19260,18440,22,25 BALES
2017,December,2017-12-06,FUTCOM,CRUDEOIL,2017-12-18,1 BBL,N.A.,N.A.,3709,3606,120575,100 BBL
2017,December,2017-12-06,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3714,3606,3610,100 BBL
2017,December,2017-12-06,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3730,3606,36,100 BBL
2017,December,2017-12-06,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3730,3606,4,100 BBL
2017,December,2017-12-06,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3739,3606,18,100 BBL
2017,December,2017-12-06,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,3742,3606,8,100 BBL
2017,December,2017-12-06,FUTCOM,NATURALGAS,2017-12-26,1 mmBtu,N.A.,N.A.,188.6,188.3,61903,1250 mmBtu
2017,December,2017-12-06,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,190.5,188.3,3531,1250 mmBtu
2017,December,2017-12-06,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,189.7,188.3,225,1250 mmBtu
2017,December,2017-12-07,FUTCOM,COTTON,2017-12-29,1 BALES,N.A.,N.A.,18920,18400,1361,25 BALES
2017,December,2017-12-07,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,19110,18400,830,25 BALES
2017,December,2017-12-07,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,19290,18400,22,25 BALES
2017,December,2017-12-07,FUTCOM,CRUDEOIL,2017-12-18,1 BBL,N.A.,N.A.,3625,3659,97868,100 BBL
2017,December,2017-12-07,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3644,3659,2394,100 BBL
2017,December,2017-12-07,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3642,3659,34,100 BBL
