Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2022,February,2022-02-01,FUTCOM,COTTON,2022-02-28,1 BALES,N.A.,N.A.,37740,37390,2400,25 BALES
2022,February,2022-02-01,FUTCOM,COTTON,2022-03-31,1 BALES,N.A.,N.A.,38040,37390,373,25 BALES
2022,February,2022-02-01,FUTCOM,CRUDEOIL,2022-02-18,1 BBL,N.A.,N.A.,6575,6574,55618,100 BBL
2022,February,2022-02-01,FUTCOM,CRUDEOIL,2022-03-21,1 BBL,N.A.,N.A.,6506,6574,2142,100 BBL
2022,February,2022-02-01,FUTCOM,CRUDEOIL,2022-04-19,1 BBL,N.A.,N.A.,-,6574,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,5300,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,5400,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,5500,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,5600,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,5700,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,5800,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,5900,714,-,1,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6000,653,-,32,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6100,587.5,-,4,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6200,475,-,41,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6300,399.1,-,308,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6350,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6400,344.5,-,1494,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6450,-,-,-,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6500,275,-,12876,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6550,229.6,-,84,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6600,220,-,25283,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6650,176.3,-,9,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6700,179,-,14289,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6800,146,-,9859,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,6900,115,-,5742,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,7000,92.5,-,3598,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,7100,78,-,905,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,7150,70,-,3,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,7200,61,-,142,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,CE,7300,48,-,84,100 BBL
2022,February,2022-02-01,OPTFUT,CRUDEOIL,2022-02-16,1 BBL,PE,4900,-,-,-,100 BBL
