Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2019,March,2019-03-01,FUTCOM,COTTON,2019-03-29,1 BALES,N.A.,N.A.,20450,20180,2454,25 BALES
2019,March,2019-03-01,FUTCOM,COTTON,2019-04-30,1 BALES,N.A.,N.A.,20750,20180,733,25 BALES
2019,March,2019-03-01,FUTCOM,CRUDEOIL,2019-03-19,1 BBL,N.A.,N.A.,4074,3960,221143,100 BBL
2019,March,2019-03-01,FUTCOM,CRUDEOIL,2019-04-18,1 BBL,N.A.,N.A.,4115,3960,2825,100 BBL
2019,March,2019-03-01,FUTCOM,CRUDEOIL,2019-05-20,1 BBL,N.A.,N.A.,-,3960,-,100 BBL
2019,March,2019-03-01,FUTCOM,CRUDEOIL,2019-06-19,1 BBL,N.A.,N.A.,-,3960,-,100 BBL
2019,March,2019-03-01,FUTCOM,CRUDEOIL,2019-07-19,1 BBL,N.A.,N.A.,-,3960,-,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3400,-,-,-,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3500,588.9,-,12,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3600,416.7,-,14,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3700,405.7,-,6,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3800,294.3,-,9,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3850,-,-,-,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3900,210.1,-,44,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,3950,-,-,-,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4000,139,-,614,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4050,138,-,1,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4100,89,-,1547,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4150,67.7,-,4,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4200,48.7,-,368,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4300,26.5,-,278,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4350,-,-,-,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,CE,4400,13.5,-,35,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,PE,3400,-,-,-,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,PE,3500,5,-,56,100 BBL
2019,March,2019-03-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,PE,3600,6.2,-,54,100 BBL
