Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2018,January,2018-01-01,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,20240,19580,1537,25 BALES
2018,January,2018-01-01,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,20430,19580,348,25 BALES
2018,January,2018-01-01,FUTCOM,COTTON,2018-03-30,1 BALES,N.A.,N.A.,-,19580,-,25 BALES
2018,January,2018-01-01,FUTCOM,COTTON,2018-04-30,1 BALES,N.A.,N.A.,-,19580,-,25 BALES
2018,January,2018-01-01,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3858,-,15273,100 BBL
2018,January,2018-01-01,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3858,-,443,100 BBL
2018,January,2018-01-01,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3843,-,4,100 BBL
2018,January,2018-01-01,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3866,-,3,100 BBL
2018,January,2018-01-01,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,-,-,-,100 BBL
2018,January,2018-01-01,FUTCOM,CRUDEOIL,2018-06-19,1 BBL,N.A.,N.A.,-,-,-,100 BBL
2018,January,2018-01-01,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,191.4,-,16667,1250 mmBtu
2018,January,2018-01-01,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,188.2,-,816,1250 mmBtu
2018,January,2018-01-01,FUTCOM,NATURALGAS,2018-03-26,1 mmBtu,N.A.,N.A.,181.9,-,130,1250 mmBtu
2018,January,2018-01-02,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,20140,19560,3286,25 BALES
2018,January,2018-01-02,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,20340,19560,810,25 BALES
2018,January,2018-01-02,FUTCOM,COTTON,2018-03-30,1 BALES,N.A.,N.A.,20520,19560,12,25 BALES
2018,January,2018-01-02,FUTCOM,COTTON,2018-04-30,1 BALES,N.A.,N.A.,-,19560,-,25 BALES
2018,January,2018-01-02,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3866,3844,100304,100 BBL
2018,January,2018-01-02,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3855,3844,2081,100 BBL
2018,January,2018-01-02,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3880,3844,19,100 BBL
2018,January,2018-01-02,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3890,3844,7,100 BBL
2018,January,2018-01-02,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,3911,3844,8,100 BBL
2018,January,2018-01-02,FUTCOM,CRUDEOIL,2018-06-19,1 BBL,N.A.,N.A.,3901,3844,4,100 BBL
2018,January,2018-01-02,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,192.9,194.6,143301,1250 mmBtu
2018,January,2018-01-02,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,189.8,194.6,8665,1250 mmBtu
2018,January,2018-01-02,FUTCOM,NATURALGAS,2018-03-26,1 mmBtu,N.A.,N.A.,182.7,194.6,441,1250 mmBtu
2018,January,2018-01-03,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,20020,19500,2828,25 BALES
2018,January,2018-01-03,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,20180,19500,703,25 BALES
2018,January,2018-01-03,FUTCOM,COTTON,2018-03-30,1 BALES,N.A.,N.A.,20410,19500,1,25 BALES
2018,January,2018-01-03,FUTCOM,COTTON,2018-04-30,1 BALES,N.A.,N.A.,-,19500,-,25 BALES
2018,January,2018-01-03,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3834,3912,114980,100 BBL
2018,January,2018-01-03,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3847,3912,3145,100 BBL
2018,January,2018-01-03,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3851,3912,38,100 BBL
2018,January,2018-01-03,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3861,3912,5,100 BBL
2018,January,2018-01-03,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,-,3912,-,100 BBL
2018,January,2018-01-03,FUTCOM,CRUDEOIL,2018-06-19,1 BBL,N.A.,N.A.,3874,3912,19,100 BBL
2018,January,2018-01-03,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,192.8,191,88757,1250 mmBtu
2018,January,2018-01-03,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,190,191,5120,1250 mmBtu
2018,January,2018-01-03,FUTCOM,NATURALGAS,2018-03-26,1 mmBtu,N.A.,N.A.,179.5,191,327,1250 mmBtu
2018,January,2018-01-04,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,20240,19540,2543,25 BALES
2018,January,2018-01-04,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,20390,19540,1221,25 BALES
2018,January,2018-01-04,FUTCOM,COTTON,2018-03-30,1 BALES,N.A.,N.A.,20620,19540,9,25 BALES
2018,January,2018-01-04,FUTCOM,COTTON,2018-04-30,1 BALES,N.A.,N.A.,-,19540,-,25 BALES
2018,January,2018-01-04,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3910,3931,110539,100 BBL
2018,January,2018-01-04,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3930,3931,3022,100 BBL
2018,January,2018-01-04,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3940,3931,96,100 BBL
2018,January,2018-01-04,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3947,3931,19,100 BBL
2018,January,2018-01-04,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,3946,3931,4,100 BBL
2018,January,2018-01-04,FUTCOM,CRUDEOIL,2018-06-19,1 BBL,N.A.,N.A.,3943,3931,14,100 BBL
2018,January,2018-01-04,FUTCOM,NATURALGAS,2018-01-25,1 mmBtu,N.A.,N.A.,192,182.6,128381,1250 mmBtu
2018,January,2018-01-04,FUTCOM,NATURALGAS,2018-02-23,1 mmBtu,N.A.,N.A.,187.9,182.6,8463,1250 mmBtu
2018,January,2018-01-04,FUTCOM,NATURALGAS,2018-03-26,1 mmBtu,N.A.,N.A.,179.3,182.6,464,1250 mmBtu
2018,January,2018-01-05,FUTCOM,COTTON,2018-01-31,1 BALES,N.A.,N.A.,20320,19760,3339,25 BALES
2018,January,2018-01-05,FUTCOM,COTTON,2018-02-28,1 BALES,N.A.,N.A.,20520,19760,1442,25 BALES
2018,January,2018-01-05,FUTCOM,COTTON,2018-03-30,1 BALES,N.A.,N.A.,20690,19760,117,25 BALES
2018,January,2018-01-05,FUTCOM,COTTON,2018-04-30,1 BALES,N.A.,N.A.,-,19760,-,25 BALES
2018,January,2018-01-05,FUTCOM,CRUDEOIL,2018-01-19,1 BBL,N.A.,N.A.,3922,3894,102583,100 BBL
2018,January,2018-01-05,FUTCOM,CRUDEOIL,2018-02-16,1 BBL,N.A.,N.A.,3921,3894,2780,100 BBL
2018,January,2018-01-05,FUTCOM,CRUDEOIL,2018-03-19,1 BBL,N.A.,N.A.,3928,3894,62,100 BBL
2018,January,2018-01-05,FUTCOM,CRUDEOIL,2018-04-19,1 BBL,N.A.,N.A.,3930,3894,5,100 BBL
2018,January,2018-01-05,FUTCOM,CRUDEOIL,2018-05-21,1 BBL,N.A.,N.A.,3925,3894,2,100 BBL
2018,January,2018-01-05,FUTCOM,CRUDEOIL,2018-06-19,1 BBL,N.A.,N.A.,3923,3894,2,100 BBL
