Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2019,February,2019-02-01,FUTCOM,COTTON,2019-02-28,1 BALES,N.A.,N.A.,20960,20710,1006,25 BALES
2019,February,2019-02-01,FUTCOM,COTTON,2019-03-29,1 BALES,N.A.,N.A.,21230,20710,238,25 BALES
2019,February,2019-02-01,FUTCOM,COTTON,2019-04-30,1 BALES,N.A.,N.A.,21460,20710,23,25 BALES
2019,February,2019-02-01,FUTCOM,CRUDEOIL,2019-02-19,1 BBL,N.A.,N.A.,3839,3930,191763,100 BBL
2019,February,2019-02-01,FUTCOM,CRUDEOIL,2019-03-19,1 BBL,N.A.,N.A.,3870,3930,2369,100 BBL
2019,February,2019-02-01,FUTCOM,CRUDEOIL,2019-04-18,1 BBL,N.A.,N.A.,3919,3930,5,100 BBL
2019,February,2019-02-01,FUTCOM,CRUDEOIL,2019-05-20,1 BBL,N.A.,N.A.,-,3930,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3200,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3300,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3400,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3500,406.5,-,9,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3600,305.6,-,11,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3650,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3700,198.4,-,103,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3750,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3800,127.8,-,404,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3850,101.9,-,18,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3900,83,-,1007,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,3950,64.3,-,11,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,4000,48.5,-,669,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,4100,32.7,-,88,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,4200,16.8,-,19,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,4300,11.1,-,19,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,4400,3,-,3,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,CE,4500,15.9,-,1,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3000,1.1,-,2,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3100,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3200,4.7,-,10,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3300,5.5,-,9,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3350,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3400,12,-,80,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3500,22,-,176,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3550,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3600,36.4,-,327,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3650,41.7,-,1,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3700,58.3,-,577,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3750,73,-,8,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3800,95.5,-,630,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3850,118.8,-,4,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3900,133,-,310,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,3950,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,4000,210.5,-,115,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-02-15,1 BBL,PE,4300,-,-,-,100 BBL
2019,February,2019-02-01,OPTFUT,CRUDEOIL,2019-03-15,1 BBL,PE,3800,-,-,-,100 BBL
2019,February,2019-02-01,FUTCOM,NATURALGAS,2019-02-25,1 mmBtu,N.A.,N.A.,202.2,194.4,38968,1250 mmBtu
2019,February,2019-02-01,FUTCOM,NATURALGAS,2019-03-26,1 mmBtu,N.A.,N.A.,199,194.4,728,1250 mmBtu
2019,February,2019-02-01,FUTCOM,NATURALGAS,2019-04-25,1 mmBtu,N.A.,N.A.,200,194.4,12,1250 mmBtu
2019,February,2019-02-04,FUTCOM,COTTON,2019-02-28,1 BALES,N.A.,N.A.,20860,20650,2616,25 BALES
2019,February,2019-02-04,FUTCOM,COTTON,2019-03-29,1 BALES,N.A.,N.A.,21120,20650,594,25 BALES
2019,February,2019-02-04,FUTCOM,COTTON,2019-04-30,1 BALES,N.A.,N.A.,21380,20650,171,25 BALES
2019,February,2019-02-04,FUTCOM,CRUDEOIL,2019-02-19,1 BBL,N.A.,N.A.,3959,3910,202397,100 BBL
2019,February,2019-02-04,FUTCOM,CRUDEOIL,2019-03-19,1 BBL,N.A.,N.A.,4001,3910,3341,100 BBL
2019,February,2019-02-04,FUTCOM,CRUDEOIL,2019-04-18,1 BBL,N.A.,N.A.,4060,3910,8,100 BBL
