Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2022,October,2022-10-03,FUTCOM,COTTON,2022-10-31,1 BALES,N.A.,N.A.,30850,33400,369,25 BALES
2022,October,2022-10-03,FUTCOM,COTTON,2022-11-30,1 BALES,N.A.,N.A.,29580,33400,135,25 BALES
2022,October,2022-10-03,FUTCOM,COTTON,2022-12-30,1 BALES,N.A.,N.A.,29440,33400,36,25 BALES
2022,October,2022-10-03,FUTCOM,CRUDEOIL,2022-10-19,1 BBL,N.A.,N.A.,6646,6836,52481,100 BBL
2022,October,2022-10-03,FUTCOM,CRUDEOIL,2022-11-18,1 BBL,N.A.,N.A.,6680,6836,2431,100 BBL
2022,October,2022-10-03,FUTCOM,CRUDEOIL,2022-12-19,1 BBL,N.A.,N.A.,6616,6836,7,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,5700,1100,-,1,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6000,838.2,-,4,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6100,-,-,-,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6200,675.4,-,3,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6300,548.9,-,211,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6400,457.6,-,707,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6500,402,-,2701,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6550,358,-,1,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6600,313,-,4059,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6650,310.1,-,2,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6700,301,-,16224,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6750,-,-,-,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6800,240,-,27923,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6850,-,-,-,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,6900,221.6,-,17647,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,7000,185,-,36350,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,7100,159.4,-,8753,100 BBL
2022,October,2022-10-03,OPTFUT,CRUDEOIL,2022-10-17,1 BBL,CE,7200,125,-,10584,100 BBL
