Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2017,February,2017-02-01,FUTCOM,COTTON,2017-02-28,1 BALES,N.A.,N.A.,20440,20320,2581,25 BALES
2017,February,2017-02-01,FUTCOM,COTTON,2017-03-31,1 BALES,N.A.,N.A.,20620,20320,822,25 BALES
2017,February,2017-02-01,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,20860,20320,132,25 BALES
2017,February,2017-02-01,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21050,20320,11,25 BALES
2017,February,2017-02-01,FUTCOM,CRUDEOIL,2017-02-17,1 BBL,N.A.,N.A.,3608,3645,128117,100 BBL
2017,February,2017-02-01,FUTCOM,CRUDEOIL,2017-03-20,1 BBL,N.A.,N.A.,3644,3645,3688,100 BBL
2017,February,2017-02-01,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3677,3645,9,100 BBL
2017,February,2017-02-01,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,-,3645,-,100 BBL
2017,February,2017-02-01,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,-,3645,-,100 BBL
2017,February,2017-02-01,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,-,3645,-,100 BBL
2017,February,2017-02-01,FUTCOM,NATURALGAS,2017-02-23,1 mmBtu,N.A.,N.A.,212.5,214.3,57231,1250 mmBtu
2017,February,2017-02-01,FUTCOM,NATURALGAS,2017-03-28,1 mmBtu,N.A.,N.A.,216.2,214.3,2306,1250 mmBtu
2017,February,2017-02-01,FUTCOM,NATURALGAS,2017-04-25,1 mmBtu,N.A.,N.A.,219.7,214.3,48,1250 mmBtu
2017,February,2017-02-02,FUTCOM,COTTON,2017-02-28,1 BALES,N.A.,N.A.,20640,20680,4480,25 BALES
2017,February,2017-02-02,FUTCOM,COTTON,2017-03-31,1 BALES,N.A.,N.A.,20900,20680,2105,25 BALES
2017,February,2017-02-02,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,21070,20680,404,25 BALES
2017,February,2017-02-02,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21240,20680,22,25 BALES
2017,February,2017-02-02,FUTCOM,CRUDEOIL,2017-02-17,1 BBL,N.A.,N.A.,3605,3611,137910,100 BBL
2017,February,2017-02-02,FUTCOM,CRUDEOIL,2017-03-20,1 BBL,N.A.,N.A.,3669,3611,3609,100 BBL
2017,February,2017-02-02,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3711,3611,129,100 BBL
2017,February,2017-02-02,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,3795,3611,24,100 BBL
2017,February,2017-02-02,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,3815,3611,5,100 BBL
2017,February,2017-02-02,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,3862,3611,5,100 BBL
2017,February,2017-02-02,FUTCOM,NATURALGAS,2017-02-23,1 mmBtu,N.A.,N.A.,214.4,215,66328,1250 mmBtu
2017,February,2017-02-02,FUTCOM,NATURALGAS,2017-03-28,1 mmBtu,N.A.,N.A.,217.8,215,2313,1250 mmBtu
2017,February,2017-02-02,FUTCOM,NATURALGAS,2017-04-25,1 mmBtu,N.A.,N.A.,221.4,215,70,1250 mmBtu
2017,February,2017-02-03,FUTCOM,COTTON,2017-02-28,1 BALES,N.A.,N.A.,20780,20660,2177,25 BALES
2017,February,2017-02-03,FUTCOM,COTTON,2017-03-31,1 BALES,N.A.,N.A.,20950,20660,941,25 BALES
2017,February,2017-02-03,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,21150,20660,217,25 BALES
2017,February,2017-02-03,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21230,20660,16,25 BALES
2017,February,2017-02-03,FUTCOM,CRUDEOIL,2017-02-17,1 BBL,N.A.,N.A.,3632,3627,113920,100 BBL
2017,February,2017-02-03,FUTCOM,CRUDEOIL,2017-03-20,1 BBL,N.A.,N.A.,3683,3627,2850,100 BBL
2017,February,2017-02-03,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3726,3627,18,100 BBL
2017,February,2017-02-03,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,3745,3627,6,100 BBL
2017,February,2017-02-03,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,-,3627,-,100 BBL
2017,February,2017-02-03,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,-,3627,-,100 BBL
2017,February,2017-02-03,FUTCOM,NATURALGAS,2017-02-23,1 mmBtu,N.A.,N.A.,214.7,206.4,62355,1250 mmBtu
2017,February,2017-02-03,FUTCOM,NATURALGAS,2017-03-28,1 mmBtu,N.A.,N.A.,218.3,206.4,3035,1250 mmBtu
2017,February,2017-02-03,FUTCOM,NATURALGAS,2017-04-25,1 mmBtu,N.A.,N.A.,221.5,206.4,100,1250 mmBtu
2017,February,2017-02-06,FUTCOM,COTTON,2017-02-28,1 BALES,N.A.,N.A.,20700,20360,2387,25 BALES
