Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2020,November,2020-11-02,FUTCOM,COTTON,2020-11-27,1 BALES,N.A.,N.A.,19310,19270,824,25 BALES
2020,November,2020-11-02,FUTCOM,COTTON,2020-12-31,1 BALES,N.A.,N.A.,19460,19270,67,25 BALES
2020,November,2020-11-02,FUTCOM,CRUDEOIL,2020-11-19,1 BBL,N.A.,N.A.,2573,2710,144577,100 BBL
2020,November,2020-11-02,FUTCOM,CRUDEOIL,2020-12-18,1 BBL,N.A.,N.A.,2626,2710,474,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,2600,188.5,-,22,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,2700,126,-,287,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,2800,84.2,-,318,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,2900,60,-,192,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,3000,50,-,426,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,3100,22.4,-,39,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,3200,20.1,-,36,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,CE,3650,-,-,-,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,PE,2500,160,-,89,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,PE,2600,255,-,105,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,PE,2700,248.4,-,129,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,PE,2800,317.6,-,25,100 BBL
2020,November,2020-11-02,OPTFUT,CRUDEOIL,2020-11-17,1 BBL,PE,2900,391.6,-,35,100 BBL
