Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2016,December,2016-12-01,FUTCOM,COTTON,2016-12-30,1 BALES,N.A.,N.A.,19100,18900,928,25 BALES
2016,December,2016-12-01,FUTCOM,COTTON,2017-01-31,1 BALES,N.A.,N.A.,19220,18900,625,25 BALES
2016,December,2016-12-01,FUTCOM,COTTON,2017-02-28,1 BALES,N.A.,N.A.,19280,18900,111,25 BALES
2016,December,2016-12-01,FUTCOM,COTTON,2017-03-31,1 BALES,N.A.,N.A.,19450,18900,12,25 BALES
2016,December,2016-12-01,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,-,18900,-,25 BALES
2016,December,2016-12-01,FUTCOM,CRUDEOIL,2016-12-19,1 BBL,N.A.,N.A.,3393,3491,180817,100 BBL
2016,December,2016-12-01,FUTCOM,CRUDEOIL,2017-01-19,1 BBL,N.A.,N.A.,3476,3491,6916,100 BBL
2016,December,2016-12-01,FUTCOM,CRUDEOIL,2017-02-17,1 BBL,N.A.,N.A.,3520,3491,136,100 BBL
2016,December,2016-12-01,FUTCOM,CRUDEOIL,2017-03-20,1 BBL,N.A.,N.A.,3612,3491,20,100 BBL
2016,December,2016-12-01,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3645,3491,13,100 BBL
2016,December,2016-12-01,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,-,3491,-,100 BBL
2016,December,2016-12-01,FUTCOM,NATURALGAS,2016-12-27,1 mmBtu,N.A.,N.A.,227.7,239.6,49583,1250 mmBtu
2016,December,2016-12-01,FUTCOM,NATURALGAS,2017-01-25,1 mmBtu,N.A.,N.A.,229.6,239.6,2690,1250 mmBtu
2016,December,2016-12-01,FUTCOM,NATURALGAS,2017-02-23,1 mmBtu,N.A.,N.A.,230.2,239.6,79,1250 mmBtu
2016,December,2016-12-02,FUTCOM,COTTON,2016-12-30,1 BALES,N.A.,N.A.,19060,18920,823,25 BALES
2016,December,2016-12-02,FUTCOM,COTTON,2017-01-31,1 BALES,N.A.,N.A.,19200,18920,709,25 BALES
2016,December,2016-12-02,FUTCOM,COTTON,2017-02-28,1 BALES,N.A.,N.A.,19270,18920,142,25 BALES
