Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2020,Apr,2020-04-01,FUTCOM,COTTON,2020-04-30,1 BALES,N.A.,N.A.,16140,-,177,25 BALES
2020,Apr,2020-04-01,FUTCOM,COTTON,2020-05-29,1 BALES,N.A.,N.A.,16350,-,100,25 BALES
2020,Apr,2020-04-01,FUTCOM,COTTON,2020-06-30,1 BALES,N.A.,N.A.,16650,-,14,25 BALES
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1400,319.5,-,42,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1500,263,-,65,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1600,208.1,-,539,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1700,159,-,414,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1800,131,-,283,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1850,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1900,95.1,-,205,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2000,80,-,533,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2100,55,-,118,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2150,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2200,50,-,138,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2300,38,-,64,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2400,28,-,46,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2500,23.5,-,272,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2600,20.9,-,26,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2700,15,-,7,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2800,15.1,-,12,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2850,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2900,10.1,-,4,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3000,10.8,-,123,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3100,8.5,-,10,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3200,9,-,18,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3300,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3400,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3500,3.5,-,15,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3600,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3700,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,3900,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,4000,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,4200,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,4300,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,4400,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,4500,1,-,2,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1250,45,-,3,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1300,79,-,131,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1350,90,-,1,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1400,110,-,212,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1500,150,-,187,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1600,185.6,-,437,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1700,258,-,86,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1800,324,-,110,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,1900,355,-,44,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2000,487.5,-,20,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2050,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2100,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2200,668,-,9,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2300,760,-,2,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2400,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2500,937.5,-,17,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2600,1020,-,3,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2700,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2800,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2850,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,2900,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,3000,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,3100,-,-,-,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,PE,3200,-,-,-,100 BBL
2020,Apr,2020-04-01,FUTCOM,CRUDEOIL,2020-04-20,1 BBL,N.A.,N.A.,1658,1544,169570,100 BBL
2020,Apr,2020-04-01,OPTFUT,CRUDEOIL,2020-05-14,1 BBL,PE,1800,-,-,-,100 BBL
2020,Apr,2020-04-01,FUTCOM,CRUDEOIL,2020-05-18,1 BBL,N.A.,N.A.,1919,1544,2125,100 BBL
2020,Apr,2020-04-01,FUTCOM,CRUDEOIL,2020-06-19,1 BBL,N.A.,N.A.,2156,1544,24,100 BBL
2020,Apr,2020-04-01,FUTCOM,CRUDEOIL,2020-07-20,1 BBL,N.A.,N.A.,-,1544,-,100 BBL
2020,Apr,2020-04-01,FUTCOM,NATURALGAS,2020-04-27,1 mmBtu,N.A.,N.A.,129.5,123.6,64282,1250 mmBtu
2020,Apr,2020-04-01,FUTCOM,NATURALGAS,2020-05-26,1 mmBtu,N.A.,N.A.,135,123.6,952,1250 mmBtu
2020,Apr,2020-04-01,FUTCOM,NATURALGAS,2020-06-25,1 mmBtu,N.A.,N.A.,146,123.6,84,1250 mmBtu
2020,Apr,2020-04-03,FUTCOM,COTTON,2020-04-30,1 BALES,N.A.,N.A.,16250,-,346,25 BALES
2020,Apr,2020-04-03,FUTCOM,COTTON,2020-05-29,1 BALES,N.A.,N.A.,16430,-,80,25 BALES
2020,Apr,2020-04-03,FUTCOM,COTTON,2020-06-30,1 BALES,N.A.,N.A.,16670,-,18,25 BALES
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1400,476.5,-,9,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1500,405,-,6,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1600,203,-,403,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1700,210,-,371,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1800,170.2,-,842,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1850,280,-,2,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,1900,179,-,765,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2000,100,-,1808,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2100,86,-,857,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2150,-,-,-,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2200,89,-,896,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2300,56,-,461,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2400,51,-,330,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2500,32,-,1228,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2600,44.8,-,185,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2700,16,-,177,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2800,21,-,168,100 BBL
2020,Apr,2020-04-03,OPTFUT,CRUDEOIL,2020-04-16,1 BBL,CE,2850,-,-,-,100 BBL
