Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2022,May,2022-05-02,FUTCOM,COTTON,2022-05-31,1 BALES,N.A.,N.A.,45500,45410,926,25 BALES
2022,May,2022-05-02,FUTCOM,COTTON,2022-06-30,1 BALES,N.A.,N.A.,45540,45410,113,25 BALES
2022,May,2022-05-02,FUTCOM,CRUDEOIL,2022-05-19,1 BBL,N.A.,N.A.,7990,8039,65893,100 BBL
2022,May,2022-05-02,FUTCOM,CRUDEOIL,2022-06-17,1 BBL,N.A.,N.A.,7900,8039,3153,100 BBL
2022,May,2022-05-02,FUTCOM,CRUDEOIL,2022-07-19,1 BBL,N.A.,N.A.,7727,8039,11,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,6000,-,-,-,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,6500,-,-,-,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7000,870,-,3,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7100,-,-,-,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7200,-,-,-,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7300,738,-,1,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7400,610,-,9,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7500,683.3,-,878,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7550,-,-,-,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7600,556.1,-,427,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7650,-,-,-,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7700,543.1,-,3525,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7750,387.8,-,1,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7800,455.2,-,10218,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7850,346.7,-,4,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7900,405.2,-,7901,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,7950,430,-,2,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8000,370,-,19980,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8100,320,-,6454,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8150,320,-,4,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8200,299,-,6913,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8250,155.4,-,1,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8300,230,-,4106,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8350,-,-,-,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8400,237,-,2161,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8500,195,-,13161,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8600,160,-,1244,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8700,173.6,-,207,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8800,106,-,72,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,8900,95,-,14,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,9000,113.2,-,12004,100 BBL
2022,May,2022-05-02,OPTFUT,CRUDEOIL,2022-05-17,1 BBL,CE,9500,63,-,2053,100 BBL
