Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2019,Dec,2019-12-02,FUTCOM,COTTON,2019-12-31,1 BALES,N.A.,N.A.,19150,18650,700,25 BALES
2019,Dec,2019-12-02,FUTCOM,COTTON,2020-01-31,1 BALES,N.A.,N.A.,19320,18650,101,25 BALES
2019,Dec,2019-12-02,FUTCOM,COTTON,2020-02-28,1 BALES,N.A.,N.A.,-,18650,-,25 BALES
2019,Dec,2019-12-02,FUTCOM,COTTON,2020-03-31,1 BALES,N.A.,N.A.,-,18650,-,25 BALES
2019,Dec,2019-12-02,FUTCOM,COTTON,2020-04-30,1 BALES,N.A.,N.A.,-,18650,-,25 BALES
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,3400,44.9,-,1,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,3600,449,-,5,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,3700,369,-,3,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,3800,260.4,-,29,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,3900,181,-,143,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4000,115,-,1055,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4050,93.4,-,120,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4100,68,-,1476,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4150,55.2,-,16,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4200,40,-,1143,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4250,-,-,-,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4300,24.9,-,592,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4350,37.9,-,2,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4400,19,-,285,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4450,-,-,-,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4500,8.2,-,331,100 BBL
2019,Dec,2019-12-02,OPTFUT,CRUDEOIL,2019-12-16,1 BBL,CE,4550,-,-,-,100 BBL
