Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2017,March,2017-03-01,FUTCOM,COTTON,2017-03-31,1 BALES,N.A.,N.A.,21010,20610,2063,25 BALES
2017,March,2017-03-01,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,21120,20610,904,25 BALES
2017,March,2017-03-01,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21260,20610,198,25 BALES
2017,March,2017-03-01,FUTCOM,COTTON,2017-06-30,1 BALES,N.A.,N.A.,21520,20610,1,25 BALES
2017,March,2017-03-01,FUTCOM,COTTON,2017-07-31,1 BALES,N.A.,N.A.,-,20610,-,25 BALES
2017,March,2017-03-01,FUTCOM,CRUDEOIL,2017-03-20,1 BBL,N.A.,N.A.,3580,3598,133378,100 BBL
2017,March,2017-03-01,FUTCOM,CRUDEOIL,2017-04-19,1 BBL,N.A.,N.A.,3659,3598,3531,100 BBL
2017,March,2017-03-01,FUTCOM,CRUDEOIL,2017-05-19,1 BBL,N.A.,N.A.,3700,3598,90,100 BBL
2017,March,2017-03-01,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,3734,3598,15,100 BBL
2017,March,2017-03-01,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,3768,3598,2,100 BBL
2017,March,2017-03-01,FUTCOM,CRUDEOIL,2017-08-21,1 BBL,N.A.,N.A.,3798,3598,10,100 BBL
2017,March,2017-03-01,FUTCOM,NATURALGAS,2017-03-28,1 mmBtu,N.A.,N.A.,185.5,187.1,55661,1250 mmBtu
2017,March,2017-03-01,FUTCOM,NATURALGAS,2017-04-25,1 mmBtu,N.A.,N.A.,192.8,187.1,3285,1250 mmBtu
2017,March,2017-03-01,FUTCOM,NATURALGAS,2017-05-25,1 mmBtu,N.A.,N.A.,198,187.1,209,1250 mmBtu
2017,March,2017-03-02,FUTCOM,COTTON,2017-03-31,1 BALES,N.A.,N.A.,21000,20780,5247,25 BALES
2017,March,2017-03-02,FUTCOM,COTTON,2017-04-28,1 BALES,N.A.,N.A.,21250,20780,2220,25 BALES
2017,March,2017-03-02,FUTCOM,COTTON,2017-05-31,1 BALES,N.A.,N.A.,21410,20780,286,25 BALES
2017,March,2017-03-02,FUTCOM,COTTON,2017-06-30,1 BALES,N.A.,N.A.,21540,20780,5,25 BALES
