Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2019,Nov,2019-11-01,FUTCOM,COTTON,2019-11-29,1 BALES,N.A.,N.A.,19350,18850,745,25 BALES
2019,Nov,2019-11-01,FUTCOM,COTTON,2019-12-31,1 BALES,N.A.,N.A.,19340,18850,222,25 BALES
2019,Nov,2019-11-01,FUTCOM,COTTON,2020-01-31,1 BALES,N.A.,N.A.,19560,18850,19,25 BALES
2019,Nov,2019-11-01,FUTCOM,COTTON,2020-02-28,1 BALES,N.A.,N.A.,-,18850,-,25 BALES
2019,Nov,2019-11-01,FUTCOM,COTTON,2020-03-31,1 BALES,N.A.,N.A.,-,18850,-,25 BALES
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3500,379.3,-,6,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3600,285,-,12,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3700,205,-,102,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3750,-,-,-,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3800,137.8,-,638,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3850,110.3,-,17,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3900,86,-,1431,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,3950,68,-,43,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4000,56,-,1495,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4100,30.6,-,476,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4200,18,-,266,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4300,10,-,29,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4400,14.8,-,12,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4450,-,-,-,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4500,7.5,-,14,100 BBL
2019,Nov,2019-11-01,OPTFUT,CRUDEOIL,2019-11-15,1 BBL,CE,4600,5.5,-,7,100 BBL
