Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2021,July,2021-07-01,FUTCOM,COTTON,2021-07-30,1 BALES,N.A.,N.A.,24610,24660,653,25 BALES
2021,July,2021-07-01,FUTCOM,COTTON,2021-08-31,1 BALES,N.A.,N.A.,24730,24660,12,25 BALES
2021,July,2021-07-01,FUTCOM,COTTON,2021-10-29,1 BALES,N.A.,N.A.,-,24660,-,25 BALES
2021,July,2021-07-01,FUTCOM,CRUDEOIL,2021-07-19,1 BBL,N.A.,N.A.,5485,5575,75348,100 BBL
2021,July,2021-07-01,FUTCOM,CRUDEOIL,2021-08-19,1 BBL,N.A.,N.A.,5462,5575,1177,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,4600,-,-,-,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,4700,-,-,-,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,4800,694.6,-,3,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,4900,599.7,-,16,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5000,510.3,-,26,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5100,431.1,-,39,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5200,341.6,-,104,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5250,-,-,-,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5300,280,-,325,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5350,260,-,5,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5400,200,-,1282,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5450,155,-,2,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5500,145,-,5330,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5550,139,-,9,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5600,99.2,-,7324,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5700,64,-,5898,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5750,55,-,24,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5800,40,-,2557,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,5900,22.1,-,571,100 BBL
2021,July,2021-07-01,OPTFUT,CRUDEOIL,2021-07-15,1 BBL,CE,6000,16,-,286,100 BBL
