Date,Open,High,Low,Close,Adj Close,Volume
01-01-1998,15.412507,15.937507,15.412507,15.825007,6.771815,82399
02-01-1998,15.812507,15.993757,15.687507,15.875007,6.793211,180799
05-01-1998,15.962507,16.500008,15.906257,16.306257,6.97775,227999
06-01-1998,16.093758,16.093758,15.750007,15.950007,6.825306,120799
07-01-1998,16.300009,16.300009,15.812507,16.068758,6.876122,102399
08-01-1998,15.812507,15.962507,15.631257,15.818757,6.76914,108799
09-01-1998,15.375007,15.375007,14.906257,14.968757,6.405411,264799
12-01-1998,14.587507,14.843757,14.000007,14.112507,6.039004,643199
13-01-1998,14.437507,14.437507,13.912506,14.093757,6.030983,606399
14-01-1998,14.312507,14.600007,13.368756,13.625006,5.830394,626399
15-01-1998,13.375006,13.681256,12.375006,12.993756,5.560272,768799
16-01-1998,13.237506,13.375006,12.837506,13.200006,5.64853,327999
19-01-1998,13.118756,13.481256,13.031256,13.350006,5.712717,116799
20-01-1998,13.375006,13.406256,13.125006,13.212506,5.653878,456799
21-01-1998,13.462506,13.462506,13.262506,13.381256,5.726088,180799
22-01-1998,13.250006,13.500006,13.237506,13.468756,5.76353,110399
23-01-1998,13.387506,13.500006,13.281256,13.462506,5.760856,57599
26-01-1998,13.462506,13.462506,13.462506,13.462506,5.760856,0
27-01-1998,13.231256,13.500006,13.218756,13.356256,5.71539,308799
28-01-1998,13.375006,13.431256,12.875006,13.250006,5.669924,124799
29-01-1998,12.943756,13.206256,12.850006,13.200006,5.64853,71999
30-01-1998,13.125006,13.250006,13.125006,13.231256,5.661901,35199
02-02-1998,13.250006,13.350006,13.125006,13.281256,5.683298,105599
03-02-1998,13.250006,13.375006,13.125006,13.218756,5.656551,172799
04-02-1998,13.687506,13.687506,13.312506,13.337506,5.707368,59999
05-02-1998,13.381256,13.381256,13.156256,13.325006,5.702017,159199
06-02-1998,12.875006,13.250006,12.875006,13.112506,5.611086,92799
09-02-1998,13.375006,13.375006,13.031256,13.125006,5.616435,107199
10-02-1998,12.881256,12.993756,12.718756,12.818756,5.485384,66399
11-02-1998,12.812506,13.000006,12.812506,12.937506,5.536201,165599
12-02-1998,12.918756,12.975006,12.787506,12.950006,5.541548,9599
13-02-1998,12.875006,13.031256,12.875006,13.000006,5.562943,91999
16-02-1998,13.000006,13.000006,13.000006,13.000006,5.562943,0
17-02-1998,13.006256,13.118756,12.881256,13.062506,5.589688,129599
18-02-1998,13.193756,13.243756,13.043756,13.225006,5.659226,12799
19-02-1998,13.243756,13.356256,13.150006,13.256256,5.6726,238399
20-02-1998,13.418756,13.468756,13.312506,13.375006,5.723413,31999
23-02-1998,13.875006,14.118757,13.375006,13.625006,5.830394,498399
24-02-1998,13.962506,14.562507,13.750006,14.381257,6.154007,611199
25-02-1998,14.937507,15.718757,14.906257,15.575007,6.664836,1231999
26-02-1998,15.793757,16.112509,15.281257,15.418757,6.597976,612799
27-02-1998,15.750007,15.800007,15.337507,15.437507,6.605995,348799
02-03-1998,15.500007,15.600007,15.018757,15.306257,6.549833,259199
03-03-1998,15.062507,15.062507,13.875006,14.281257,6.111215,589599
04-03-1998,14.750007,15.225007,14.750007,15.000007,6.418782,300799
05-03-1998,15.000007,15.050007,14.693757,14.762507,6.317151,89599
06-03-1998,14.625007,14.850007,14.287507,14.706257,6.29308,126399
09-03-1998,15.375007,15.375007,14.662507,14.750007,6.311801,177599
10-03-1998,14.875007,14.875007,14.375007,14.418757,6.170055,167999
11-03-1998,14.656257,14.731257,14.500007,14.531257,6.218198,47199
12-03-1998,15.250007,15.250007,14.275007,14.487507,6.199475,81599
13-03-1998,14.487507,14.487507,14.487507,14.487507,6.199475,0
16-03-1998,14.625007,14.750007,14.250007,14.287507,6.113892,431199
17-03-1998,13.750006,14.187507,13.750006,14.112507,6.039004,220799
18-03-1998,14.318757,14.875007,14.268757,14.637507,6.263661,147199
19-03-1998,14.812507,14.812507,14.437507,14.606257,6.250291,52799
20-03-1998,14.437507,14.743757,14.406257,14.656257,6.271685,119999
23-03-1998,14.687507,14.781257,14.687507,14.750007,6.311801,13599
24-03-1998,15.000007,15.250007,14.562507,14.806257,6.335873,325599
25-03-1998,15.237507,15.862507,15.237507,15.600007,6.675534,523999
26-03-1998,15.718757,16.000008,15.250007,15.400007,6.58995,332799
27-03-1998,15.250007,15.550007,15.143757,15.468757,6.61937,145599
30-03-1998,15.687507,15.687507,15.162507,15.306257,6.549833,283999
31-03-1998,15.125007,15.375007,14.762507,14.962507,6.402737,594399
01-04-1998,15.725007,16.462507,15.725007,16.462507,7.044615,1919199
02-04-1998,16.612509,16.875008,15.812507,15.937507,6.819955,841599
03-04-1998,16.062508,16.250008,15.768757,15.887507,6.798561,434399
06-04-1998,16.062508,16.062508,15.631257,15.718757,6.726349,473599
07-04-1998,15.750007,15.750007,15.250007,15.481257,6.624719,926399
08-04-1998,15.481257,15.481257,15.481257,15.481257,6.624719,0
09-04-1998,16.000008,16.250008,15.587507,15.831257,6.774489,683199
10-04-1998,16.087507,16.087507,15.443757,15.506257,6.635417,456799
13-04-1998,15.250007,15.250007,14.512507,14.662507,6.274358,542399
14-04-1998,14.662507,14.662507,14.662507,14.662507,6.274358,0
15-04-1998,15.125007,15.931257,15.062507,15.743757,6.737048,406399
16-04-1998,16.000008,16.100008,15.375007,15.506257,6.635417,268799
17-04-1998,15.387507,15.743757,15.262507,15.375007,6.579252,211999
20-04-1998,15.437507,15.437507,14.968757,15.200007,6.504366,263199
21-04-1998,15.125007,15.562507,14.950007,15.468757,6.61937,725599
22-04-1998,15.875007,15.962507,15.500007,15.587507,6.670187,409599
23-04-1998,15.468757,15.556257,15.000007,15.168757,6.490993,321599
24-04-1998,14.912507,15.212507,14.525007,14.931257,6.389362,216799
27-04-1998,14.675007,14.875007,14.656257,14.812507,6.338548,148799
28-04-1998,14.750007,14.750007,14.131257,14.193757,6.073773,258399
29-04-1998,14.718757,14.825007,14.475007,14.668757,6.277034,247999
30-04-1998,14.281257,14.875007,14.256257,14.818757,6.341223,113599
01-05-1998,14.818757,14.818757,14.818757,14.818757,6.341223,0
04-05-1998,14.956257,14.968757,14.662507,14.812507,6.338548,110399
05-05-1998,14.700007,14.875007,14.531257,14.756257,6.314477,107999
06-05-1998,14.768757,14.843757,14.506257,14.787507,6.32785,119999
07-05-1998,14.787507,14.787507,14.787507,14.787507,6.32785,0
08-05-1998,14.806257,14.981257,14.506257,14.931257,6.389362,120799
11-05-1998,15.000007,15.000007,14.662507,14.687507,6.285059,21599
12-05-1998,14.437507,14.625007,14.125007,14.518757,6.212846,200799
13-05-1998,14.125007,14.562507,14.068757,14.443757,6.180754,101599
14-05-1998,14.375007,14.562507,14.012507,14.425007,6.172728,370399
15-05-1998,14.418757,14.437507,14.187507,14.381257,6.154007,185599
18-05-1998,14.462507,14.750007,14.350007,14.668757,6.277034,106399
19-05-1998,14.500007,14.618757,14.318757,14.368757,6.148661,170399
20-05-1998,15.000007,15.000007,14.375007,14.400007,6.162032,189599
21-05-1998,14.387507,14.475007,14.125007,14.243757,6.095169,308799
22-05-1998,14.000007,14.362507,13.987506,14.125007,6.044353,211199
25-05-1998,13.750006,14.037507,13.506256,13.950006,5.96947,294399
26-05-1998,13.731256,13.875006,13.456256,13.831256,5.918652,191999
27-05-1998,13.531256,14.000007,13.531256,13.968756,5.977489,57599
28-05-1998,14.000007,14.000007,13.625006,13.793756,5.902603,244799
29-05-1998,13.250006,13.750006,13.000006,13.693756,5.859812,64799
01-06-1998,14.468757,15.000007,13.875006,13.962506,5.974815,310399
02-06-1998,13.875006,14.000007,12.650006,12.968756,5.549572,207999
03-06-1998,12.968756,13.250006,12.687506,12.900006,5.520153,210399
04-06-1998,13.106256,13.362506,12.843756,12.987506,5.557595,72799
05-06-1998,12.756256,12.781256,12.168756,12.350006,5.284797,141599
08-06-1998,12.500006,12.500006,11.118755,11.262505,4.819435,403999
09-06-1998,10.750005,11.618755,10.256255,11.387505,4.872926,150399
10-06-1998,11.406255,11.718755,11.281255,11.687505,5.0013,60799
11-06-1998,11.437505,11.875005,11.343755,11.787505,5.044093,34399
12-06-1998,11.812505,12.093756,11.500005,11.781255,5.041417,64799
15-06-1998,11.500005,11.875005,11.381255,11.725005,5.017348,175199
16-06-1998,11.137505,11.500005,10.781255,11.456255,4.902345,216799
17-06-1998,11.750005,11.937505,11.262505,11.718755,5.014673,63199
18-06-1998,11.875005,11.937505,11.250005,11.631255,4.977231,102399
19-06-1998,10.781255,11.687505,10.781255,11.600005,4.963859,74399
22-06-1998,10.756255,11.050005,10.625005,10.943755,4.683036,74399
23-06-1998,11.056255,11.350005,10.925005,11.300005,4.835484,120799
24-06-1998,11.343755,11.437505,11.262505,11.400005,4.878274,153599
25-06-1998,11.500005,11.562505,11.237505,11.312505,4.840831,410399
26-06-1998,11.362505,11.375005,11.143755,11.293755,4.832807,296799
29-06-1998,11.250005,11.812505,11.100005,11.556255,4.945136,115199
30-06-1998,11.500005,11.700005,11.375005,11.650005,4.985254,139199
01-07-1998,11.375005,11.612505,11.343755,11.612505,4.969207,23199
02-07-1998,11.462505,11.625005,11.462505,11.487505,4.915719,147999
03-07-1998,11.293755,11.300005,11.193755,11.206255,4.795365,181599
06-07-1998,11.375005,11.375005,11.162505,11.250005,4.814085,92799
07-07-1998,11.550005,11.556255,11.137505,11.187505,4.787342,32799
08-07-1998,11.375005,11.387505,11.125005,11.343755,4.854204,126399
09-07-1998,11.418755,11.418755,11.343755,11.356255,4.859552,16799
10-07-1998,11.462505,11.493755,11.312505,11.406255,4.880948,30399
13-07-1998,11.500005,11.600005,11.312505,11.312505,4.840831,37599
14-07-1998,11.112505,11.256255,10.956255,11.156255,4.773968,115199
15-07-1998,11.375005,11.475005,11.262505,11.431255,4.891647,37599
16-07-1998,11.468755,11.875005,11.468755,11.768755,5.03607,114399
17-07-1998,11.637505,12.125006,11.625005,11.700005,5.006649,538399
20-07-1998,11.525005,11.562505,11.312505,11.462505,4.905019,91999
21-07-1998,11.468755,11.500005,11.262505,11.387505,4.872926,111199
22-07-1998,11.500005,11.625005,11.375005,11.443755,4.896997,135199
23-07-1998,11.250005,11.375005,11.000005,11.087505,4.744551,138399
24-07-1998,11.000005,11.000005,10.812505,10.893755,4.66164,19999
27-07-1998,11.125005,11.125005,10.718755,10.743755,4.597453,134399
28-07-1998,10.750005,10.812505,10.625005,10.787505,4.616175,21599
29-07-1998,11.250005,11.312505,10.937505,11.287505,4.830133,19999
30-07-1998,11.500005,11.500005,11.250005,11.443755,4.896997,41599
31-07-1998,11.268755,11.593755,11.262505,11.556255,4.945136,46399
03-08-1998,11.500005,11.512505,10.968755,11.475005,4.910368,91199
04-08-1998,11.268755,11.550005,11.268755,11.525005,4.931764,124799
05-08-1998,11.193755,11.562505,11.193755,11.518755,4.929089,49599
06-08-1998,11.456255,11.456255,11.312505,11.318755,4.843508,21599
07-08-1998,11.125005,11.375005,11.125005,11.375005,4.867578,17599
10-08-1998,11.250005,11.250005,10.843755,11.225005,4.803389,21599
11-08-1998,11.218755,11.250005,11.000005,11.218755,4.800716,42399
12-08-1998,11.200005,11.262505,11.062505,11.262505,4.819435,8799
13-08-1998,10.900005,11.125005,10.856255,11.125005,4.760597,39199
14-08-1998,11.237505,11.237505,11.031255,11.193755,4.790014,11999
17-08-1998,11.006255,11.350005,10.887505,11.306255,4.838158,21599
18-08-1998,11.131255,11.131255,10.775005,11.018755,4.715133,23999
